timestamp_received,device_id,ip,location_id,session_id,timestamp_device,temperature_f,noise_level_db
2026-04-10T17:24:09.047791,core2_mcb2318,192.168.1.88,cafe,run_2,1775841848,70.0,28.73
2026-04-10T17:24:09.867979,core2_mcb2318,192.168.1.88,cafe,run_2,1775841849,70.0,35.71
2026-04-10T17:24:10.797956,core2_mcb2318,192.168.1.88,cafe,run_2,1775841850,70.0,39.93
2026-04-10T17:24:11.291545,core2_mcb2318,192.168.1.88,cafe,run_2,1775841851,70.0,39.1
2026-04-10T17:24:12.314981,core2_mcb2318,192.168.1.88,cafe,run_2,1775841852,70.0,39.72
2026-04-10T17:24:13.350524,core2_mcb2318,192.168.1.88,cafe,run_2,1775841853,70.0,40.5
2026-04-10T17:24:14.389636,core2_mcb2318,192.168.1.88,cafe,run_2,1775841854,70.0,39.02
2026-04-10T17:24:15.807017,core2_mcb2318,192.168.1.88,cafe,run_2,1775841855,70.0,40.37
2026-04-10T17:24:16.505132,core2_mcb2318,192.168.1.88,cafe,run_2,1775841856,70.0,41.74
2026-04-10T17:24:17.510656,core2_mcb2318,192.168.1.88,cafe,run_2,1775841857,70.0,40.06
2026-04-10T17:24:18.265172,core2_mcb2318,192.168.1.88,cafe,run_2,1775841858,70.0,40.84
2026-04-10T17:24:19.284221,core2_mcb2318,192.168.1.88,cafe,run_2,1775841859,70.0,42.06
2026-04-10T17:24:20.329590,core2_mcb2318,192.168.1.88,cafe,run_2,1775841860,70.0,40.58
2026-04-10T17:24:21.352869,core2_mcb2318,192.168.1.88,cafe,run_2,1775841861,70.0,39.04
2026-04-10T17:24:22.402743,core2_mcb2318,192.168.1.88,cafe,run_2,1775841862,70.0,39.89
2026-04-10T17:24:23.431532,core2_mcb2318,192.168.1.88,cafe,run_2,1775841863,70.0,40.54
2026-04-10T17:24:24.818234,core2_mcb2318,192.168.1.88,cafe,run_2,1775841864,70.0,39.48
2026-04-10T17:24:25.597232,core2_mcb2318,192.168.1.88,cafe,run_2,1775841865,70.0,40.89
2026-04-10T17:24:26.306980,core2_mcb2318,192.168.1.88,cafe,run_2,1775841866,70.0,40.23
2026-04-10T17:24:27.319494,core2_mcb2318,192.168.1.88,cafe,run_2,1775841867,70.0,41.34
2026-04-10T17:24:28.347259,core2_mcb2318,192.168.1.88,cafe,run_2,1775841868,70.0,41.84
2026-04-10T17:24:29.419721,core2_mcb2318,192.168.1.88,cafe,run_2,1775841869,70.0,42.4
2026-04-10T17:24:30.450181,core2_mcb2318,192.168.1.88,cafe,run_2,1775841870,70.0,41.95
2026-04-10T17:24:31.475685,core2_mcb2318,192.168.1.88,cafe,run_2,1775841871,70.0,43.56
2026-04-10T17:24:32.515767,core2_mcb2318,192.168.1.88,cafe,run_2,1775841872,70.0,42.15
2026-04-10T17:24:33.270758,core2_mcb2318,192.168.1.88,cafe,run_2,1775841873,70.0,42.09
2026-04-10T17:24:34.391789,core2_mcb2318,192.168.1.88,cafe,run_2,1775841874,70.0,42.0
2026-04-10T17:24:35.383406,core2_mcb2318,192.168.1.88,cafe,run_2,1775841875,70.5,40.63
2026-04-10T17:24:36.603137,core2_mcb2318,192.168.1.88,cafe,run_2,1775841876,70.5,40.84
2026-04-10T17:24:37.411552,core2_mcb2318,192.168.1.88,cafe,run_2,1775841877,70.5,42.7
2026-04-10T17:24:38.578578,core2_mcb2318,192.168.1.88,cafe,run_2,1775841878,70.5,42.71
2026-04-10T17:24:39.568837,core2_mcb2318,192.168.1.88,cafe,run_2,1775841879,70.5,43.05
2026-04-10T17:24:40.493573,core2_mcb2318,192.168.1.88,cafe,run_2,1775841880,70.5,41.72
2026-04-10T17:24:41.560534,core2_mcb2318,192.168.1.88,cafe,run_2,1775841881,70.5,41.77
2026-04-10T17:24:42.333334,core2_mcb2318,192.168.1.88,cafe,run_2,1775841882,70.5,42.84
2026-04-10T17:24:43.416427,core2_mcb2318,192.168.1.88,cafe,run_2,1775841883,70.5,43.52
2026-04-10T17:24:44.627096,core2_mcb2318,192.168.1.88,cafe,run_2,1775841884,70.5,43.1
2026-04-10T17:24:45.629461,core2_mcb2318,192.168.1.88,cafe,run_2,1775841885,70.5,41.33
2026-04-10T17:24:46.484927,core2_mcb2318,192.168.1.88,cafe,run_2,1775841886,70.5,43.13
2026-04-10T17:24:47.285839,core2_mcb2318,192.168.1.88,cafe,run_2,1775841887,70.93,43.51
2026-04-10T17:24:48.480642,core2_mcb2318,192.168.1.88,cafe,run_2,1775841888,71.4,43.66
2026-04-10T17:24:49.394574,core2_mcb2318,192.168.1.88,cafe,run_2,1775841889,71.4,42.42
2026-04-10T17:24:50.421782,core2_mcb2318,192.168.1.88,cafe,run_2,1775841890,71.84,42.64
2026-04-10T17:24:51.434362,core2_mcb2318,192.168.1.88,cafe,run_2,1775841891,72.24,42.03
2026-04-10T17:24:52.866985,core2_mcb2318,192.168.1.88,cafe,run_2,1775841892,72.24,41.65
2026-04-10T17:24:53.899247,core2_mcb2318,192.168.1.88,cafe,run_2,1775841893,72.24,39.22
2026-04-10T17:24:54.283387,core2_mcb2318,192.168.1.88,cafe,run_2,1775841894,72.24,42.03
2026-04-10T17:24:55.353428,core2_mcb2318,192.168.1.88,cafe,run_2,1775841895,72.24,41.63
2026-04-10T17:24:56.363492,core2_mcb2318,192.168.1.88,cafe,run_2,1775841896,72.24,42.08
2026-04-10T17:24:57.386174,core2_mcb2318,192.168.1.88,cafe,run_2,1775841897,72.24,41.06
