timestamp_received,device_id,ip,location_id,session_id,timestamp_device,temperature_f,noise_level_db
2026-04-28T13:17:02.059604,core2_mcb2318,192.168.1.88,club,run_4,1777382221,70.0,36.9
2026-04-28T13:17:02.659371,core2_mcb2318,192.168.1.88,club,run_4,1777382222,70.0,46.7
2026-04-28T13:17:03.623226,core2_mcb2318,192.168.1.88,club,run_4,1777382223,70.0,58.07
2026-04-28T13:17:04.480457,core2_mcb2318,192.168.1.88,club,run_4,1777382224,70.0,65.64
2026-04-28T13:17:05.561484,core2_mcb2318,192.168.1.88,club,run_4,1777382225,70.0,63.62
2026-04-28T13:17:06.677513,core2_mcb2318,192.168.1.88,club,run_4,1777382226,70.0,68.81
2026-04-28T13:17:07.333773,core2_mcb2318,192.168.1.88,club,run_4,1777382227,69.53,72.23
2026-04-28T13:17:08.427659,core2_mcb2318,192.168.1.88,club,run_4,1777382228,69.53,73.23
2026-04-28T13:17:09.461178,core2_mcb2318,192.168.1.88,club,run_4,1777382229,69.53,73.52
2026-04-28T13:17:10.850335,core2_mcb2318,192.168.1.88,club,run_4,1777382230,69.53,72.32
2026-04-28T13:17:11.294498,core2_mcb2318,192.168.1.88,club,run_4,1777382231,69.25,74.07
2026-04-28T13:17:12.365730,core2_mcb2318,192.168.1.88,club,run_4,1777382232,69.25,72.37
2026-04-28T13:17:13.527224,core2_mcb2318,192.168.1.88,club,run_4,1777382233,69.25,72.77
2026-04-28T13:17:14.659441,core2_mcb2318,192.168.1.88,club,run_4,1777382234,69.25,73.03
2026-04-28T13:17:15.512201,core2_mcb2318,192.168.1.88,club,run_4,1777382235,68.75,73.24
2026-04-28T13:17:16.316615,core2_mcb2318,192.168.1.88,club,run_4,1777382236,68.34,74.59
2026-04-28T13:17:17.550989,core2_mcb2318,192.168.1.88,club,run_4,1777382237,67.06,76.03
2026-04-28T13:17:18.443618,core2_mcb2318,192.168.1.88,club,run_4,1777382238,66.21,76.21
2026-04-28T13:17:19.774134,core2_mcb2318,192.168.1.88,club,run_4,1777382239,65.11,73.09
2026-04-28T13:17:20.373701,core2_mcb2318,192.168.1.88,club,run_4,1777382240,64.76,72.82
2026-04-28T13:17:21.704602,core2_mcb2318,192.168.1.88,club,run_4,1777382241,64.34,74.79
2026-04-28T13:17:22.455719,core2_mcb2318,192.168.1.88,club,run_4,1777382242,64.32,75.65
2026-04-28T13:17:23.461964,core2_mcb2318,192.168.1.88,club,run_4,1777382243,64.11,76.06
2026-04-28T13:17:24.512465,core2_mcb2318,192.168.1.88,club,run_4,1777382244,63.88,74.31
2026-04-28T13:17:25.366755,core2_mcb2318,192.168.1.88,club,run_4,1777382245,63.86,75.55
2026-04-28T13:17:26.357407,core2_mcb2318,192.168.1.88,club,run_4,1777382246,63.99,73.83
2026-04-28T13:17:27.456026,core2_mcb2318,192.168.1.88,club,run_4,1777382247,63.84,75.79
2026-04-28T13:17:28.478860,core2_mcb2318,192.168.1.88,club,run_4,1777382248,63.5,74.36
2026-04-28T13:17:29.877101,core2_mcb2318,192.168.1.88,club,run_4,1777382249,63.05,73.92
2026-04-28T13:17:30.379612,core2_mcb2318,192.168.1.88,club,run_4,1777382250,63.07,76.51
2026-04-28T13:17:31.394469,core2_mcb2318,192.168.1.88,club,run_4,1777382251,62.81,74.27
2026-04-28T13:17:32.444859,core2_mcb2318,192.168.1.88,club,run_4,1777382252,62.6,77.02
2026-04-28T13:17:33.523671,core2_mcb2318,192.168.1.88,club,run_4,1777382253,62.52,74.47
2026-04-28T13:17:34.324894,core2_mcb2318,192.168.1.88,club,run_4,1777382254,62.4,74.32
2026-04-28T13:17:35.349731,core2_mcb2318,192.168.1.88,club,run_4,1777382255,62.31,73.78
2026-04-28T13:17:36.417973,core2_mcb2318,192.168.1.88,club,run_4,1777382256,62.22,71.25
2026-04-28T13:17:37.474344,core2_mcb2318,192.168.1.88,club,run_4,1777382257,62.15,71.55
2026-04-28T13:17:38.909760,core2_mcb2318,192.168.1.88,club,run_4,1777382258,62.13,71.79
2026-04-28T13:17:39.337739,core2_mcb2318,192.168.1.88,club,run_4,1777382259,62.18,70.25
2026-04-28T13:17:40.367539,core2_mcb2318,192.168.1.88,club,run_4,1777382260,62.19,71.71
2026-04-28T13:17:41.708006,core2_mcb2318,192.168.1.88,club,run_4,1777382261,62.4,69.37
2026-04-28T13:17:42.731652,core2_mcb2318,192.168.1.88,club,run_4,1777382262,62.39,71.43
2026-04-28T13:17:43.298818,core2_mcb2318,192.168.1.88,club,run_4,1777382263,62.45,71.71
2026-04-28T13:17:44.377689,core2_mcb2318,192.168.1.88,club,run_4,1777382264,62.5,70.83
2026-04-28T13:17:45.598009,core2_mcb2318,192.168.1.88,club,run_4,1777382265,62.51,72.06
2026-04-28T13:17:46.468025,core2_mcb2318,192.168.1.88,club,run_4,1777382266,62.46,71.56
2026-04-28T13:17:47.591424,core2_mcb2318,192.168.1.88,club,run_4,1777382267,62.46,70.46
