timestamp_received,device_id,ip,location_id,session_id,timestamp_device,temperature_f,noise_level_db
2026-04-28T13:12:00.898580,core2_mcb2318,192.168.1.88,club,run_3,1777381920,70.0,25.0
2026-04-28T13:12:01.803107,core2_mcb2318,192.168.1.88,club,run_3,1777381921,70.0,38.32
2026-04-28T13:12:02.455600,core2_mcb2318,192.168.1.88,club,run_3,1777381922,69.59,57.93
2026-04-28T13:12:03.522535,core2_mcb2318,192.168.1.88,club,run_3,1777381923,69.59,62.79
2026-04-28T13:12:04.296681,core2_mcb2318,192.168.1.88,club,run_3,1777381924,69.59,62.14
2026-04-28T13:12:05.628136,core2_mcb2318,192.168.1.88,club,run_3,1777381925,69.59,64.13
2026-04-28T13:12:06.452369,core2_mcb2318,192.168.1.88,club,run_3,1777381926,69.59,64.25
2026-04-28T13:12:07.671550,core2_mcb2318,192.168.1.88,club,run_3,1777381927,69.59,66.14
2026-04-28T13:12:08.539087,core2_mcb2318,192.168.1.88,club,run_3,1777381928,69.59,64.9
2026-04-28T13:12:09.322545,core2_mcb2318,192.168.1.88,club,run_3,1777381929,69.59,66.67
2026-04-28T13:12:10.383401,core2_mcb2318,192.168.1.88,club,run_3,1777381930,69.59,65.45
2026-04-28T13:12:11.450710,core2_mcb2318,192.168.1.88,club,run_3,1777381931,69.59,64.95
2026-04-28T13:12:12.875165,core2_mcb2318,192.168.1.88,club,run_3,1777381932,69.59,65.09
2026-04-28T13:12:13.319003,core2_mcb2318,192.168.1.88,club,run_3,1777381933,69.59,64.76
2026-04-28T13:12:14.353443,core2_mcb2318,192.168.1.88,club,run_3,1777381934,69.59,63.43
2026-04-28T13:12:15.403619,core2_mcb2318,192.168.1.88,club,run_3,1777381935,69.59,59.82
2026-04-28T13:12:16.490719,core2_mcb2318,192.168.1.88,club,run_3,1777381936,69.59,64.37
2026-04-28T13:12:17.700129,core2_mcb2318,192.168.1.88,club,run_3,1777381937,69.59,62.93
2026-04-28T13:12:18.329284,core2_mcb2318,192.168.1.88,club,run_3,1777381938,69.59,63.04
2026-04-28T13:12:19.355186,core2_mcb2318,192.168.1.88,club,run_3,1777381939,69.59,58.18
2026-04-28T13:12:20.534025,core2_mcb2318,192.168.1.88,club,run_3,1777381940,69.59,64.24
2026-04-28T13:12:21.482486,core2_mcb2318,192.168.1.88,club,run_3,1777381941,69.59,64.33
2026-04-28T13:12:22.523708,core2_mcb2318,192.168.1.88,club,run_3,1777381942,69.59,63.16
2026-04-28T13:12:23.636824,core2_mcb2318,192.168.1.88,club,run_3,1777381943,69.59,66.77
2026-04-28T13:12:24.691514,core2_mcb2318,192.168.1.88,club,run_3,1777381944,69.59,66.18
2026-04-28T13:12:25.467673,core2_mcb2318,192.168.1.88,club,run_3,1777381945,69.2,65.95
2026-04-28T13:12:26.499319,core2_mcb2318,192.168.1.88,club,run_3,1777381946,69.2,64.93
2026-04-28T13:12:27.734423,core2_mcb2318,192.168.1.88,club,run_3,1777381947,69.2,65.97
2026-04-28T13:12:28.556171,core2_mcb2318,192.168.1.88,club,run_3,1777381948,68.91,65.73
2026-04-28T13:12:29.377203,core2_mcb2318,192.168.1.88,club,run_3,1777381949,68.91,65.3
2026-04-28T13:12:30.481406,core2_mcb2318,192.168.1.88,club,run_3,1777381950,68.63,66.02
2026-04-28T13:12:31.485806,core2_mcb2318,192.168.1.88,club,run_3,1777381951,68.63,66.42
2026-04-28T13:12:32.334016,core2_mcb2318,192.168.1.88,club,run_3,1777381952,68.63,66.53
2026-04-28T13:12:33.384667,core2_mcb2318,192.168.1.88,club,run_3,1777381953,68.63,71.08
2026-04-28T13:12:34.441525,core2_mcb2318,192.168.1.88,club,run_3,1777381954,68.63,72.15
2026-04-28T13:12:35.529013,core2_mcb2318,192.168.1.88,club,run_3,1777381955,68.63,71.68
2026-04-28T13:12:36.531963,core2_mcb2318,192.168.1.88,club,run_3,1777381956,68.63,71.7
2026-04-28T13:12:37.335750,core2_mcb2318,192.168.1.88,club,run_3,1777381957,68.63,70.87
2026-04-28T13:12:38.402120,core2_mcb2318,192.168.1.88,club,run_3,1777381958,68.63,72.1
2026-04-28T13:12:39.461169,core2_mcb2318,192.168.1.88,club,run_3,1777381959,68.63,71.64
2026-04-28T13:12:40.545287,core2_mcb2318,192.168.1.88,club,run_3,1777381960,68.63,72.39
2026-04-28T13:12:41.306966,core2_mcb2318,192.168.1.88,club,run_3,1777381961,68.63,72.03
2026-04-28T13:12:42.334958,core2_mcb2318,192.168.1.88,club,run_3,1777381962,68.63,72.35
2026-04-28T13:12:43.701364,core2_mcb2318,192.168.1.88,club,run_3,1777381963,68.63,71.54
2026-04-28T13:12:44.474199,core2_mcb2318,192.168.1.88,club,run_3,1777381964,68.63,72.14
2026-04-28T13:12:45.547847,core2_mcb2318,192.168.1.88,club,run_3,1777381965,68.63,72.54
2026-04-28T13:12:46.365208,core2_mcb2318,192.168.1.88,club,run_3,1777381966,68.63,72.32
2026-04-28T13:12:47.388224,core2_mcb2318,192.168.1.88,club,run_3,1777381967,68.63,71.47
2026-04-28T13:12:48.640612,core2_mcb2318,192.168.1.88,club,run_3,1777381968,68.63,72.05
