timestamp_received,device_id,ip,location_id,session_id,timestamp_device,temperature_f,noise_level_db
2026-04-28T12:49:09.439182,core2_mcb2318,192.168.1.88,library,run_3,1777380549,70.02,25.07
2026-04-28T12:49:10.395944,core2_mcb2318,192.168.1.88,library,run_3,1777380550,69.1,25.98
2026-04-28T12:49:11.198003,core2_mcb2318,192.168.1.88,library,run_3,1777380551,68.7,26.72
2026-04-28T12:49:12.326538,core2_mcb2318,192.168.1.88,library,run_3,1777380552,68.4,26.39
2026-04-28T12:49:13.320773,core2_mcb2318,192.168.1.88,library,run_3,1777380553,67.71,26.83
2026-04-28T12:49:14.344589,core2_mcb2318,192.168.1.88,library,run_3,1777380554,67.4,26.16
2026-04-28T12:49:15.352632,core2_mcb2318,192.168.1.88,library,run_3,1777380555,67.45,27.92
2026-04-28T12:49:16.384016,core2_mcb2318,192.168.1.88,library,run_3,1777380556,67.69,28.15
2026-04-28T12:49:17.443790,core2_mcb2318,192.168.1.88,library,run_3,1777380557,67.05,29.18
2026-04-28T12:49:18.246878,core2_mcb2318,192.168.1.88,library,run_3,1777380558,67.05,27.87
2026-04-28T12:49:19.390687,core2_mcb2318,192.168.1.88,library,run_3,1777380559,67.06,27.76
2026-04-28T12:49:20.257814,core2_mcb2318,192.168.1.88,library,run_3,1777380560,66.75,28.08
2026-04-28T12:49:21.528338,core2_mcb2318,192.168.1.88,library,run_3,1777380561,66.81,26.1
2026-04-28T12:49:22.346680,core2_mcb2318,192.168.1.88,library,run_3,1777380562,66.79,25.97
2026-04-28T12:49:23.366594,core2_mcb2318,192.168.1.88,library,run_3,1777380563,67.42,26.56
2026-04-28T12:49:24.434316,core2_mcb2318,192.168.1.88,library,run_3,1777380564,67.46,27.54
2026-04-28T12:49:25.195320,core2_mcb2318,192.168.1.88,library,run_3,1777380565,67.37,26.61
2026-04-28T12:49:26.441676,core2_mcb2318,192.168.1.88,library,run_3,1777380566,67.38,26.64
2026-04-28T12:49:27.287921,core2_mcb2318,192.168.1.88,library,run_3,1777380567,67.04,26.24
2026-04-28T12:49:28.303583,core2_mcb2318,192.168.1.88,library,run_3,1777380568,66.44,26.57
2026-04-28T12:49:29.391961,core2_mcb2318,192.168.1.88,library,run_3,1777380569,66.9,25.49
2026-04-28T12:49:30.378213,core2_mcb2318,192.168.1.88,library,run_3,1777380570,66.85,25.53
2026-04-28T12:49:31.231924,core2_mcb2318,192.168.1.88,library,run_3,1777380571,66.56,25.93
2026-04-28T12:49:32.358826,core2_mcb2318,192.168.1.88,library,run_3,1777380572,66.05,25.89
2026-04-28T12:49:33.261217,core2_mcb2318,192.168.1.88,library,run_3,1777380573,66.26,25.88
2026-04-28T12:49:34.302311,core2_mcb2318,192.168.1.88,library,run_3,1777380574,66.06,26.21
2026-04-28T12:49:35.715742,core2_mcb2318,192.168.1.88,library,run_3,1777380575,65.96,25.47
2026-04-28T12:49:36.391258,core2_mcb2318,192.168.1.88,library,run_3,1777380576,65.84,25.51
2026-04-28T12:49:37.438078,core2_mcb2318,192.168.1.88,library,run_3,1777380577,65.07,25.25
2026-04-28T12:49:38.260904,core2_mcb2318,192.168.1.88,library,run_3,1777380578,64.8,25.47
2026-04-28T12:49:39.535533,core2_mcb2318,192.168.1.88,library,run_3,1777380579,64.41,26.53
2026-04-28T12:49:40.286127,core2_mcb2318,192.168.1.88,library,run_3,1777380580,64.57,30.39
2026-04-28T12:49:41.396653,core2_mcb2318,192.168.1.88,library,run_3,1777380581,64.34,27.36
2026-04-28T12:49:42.607184,core2_mcb2318,192.168.1.88,library,run_3,1777380582,64.14,26.39
2026-04-28T12:49:43.441379,core2_mcb2318,192.168.1.88,library,run_3,1777380583,63.91,26.11
2026-04-28T12:49:44.497896,core2_mcb2318,192.168.1.88,library,run_3,1777380584,63.63,27.21
2026-04-28T12:49:45.199764,core2_mcb2318,192.168.1.88,library,run_3,1777380585,63.45,26.38
2026-04-28T12:49:46.235283,core2_mcb2318,192.168.1.88,library,run_3,1777380586,64.03,28.43
2026-04-28T12:49:47.526394,core2_mcb2318,192.168.1.88,library,run_3,1777380587,64.54,28.51
2026-04-28T12:49:48.552516,core2_mcb2318,192.168.1.88,library,run_3,1777380588,64.05,28.18
2026-04-28T12:49:49.369893,core2_mcb2318,192.168.1.88,library,run_3,1777380589,64.22,27.4
2026-04-28T12:49:50.417700,core2_mcb2318,192.168.1.88,library,run_3,1777380590,64.26,28.31
2026-04-28T12:49:51.250444,core2_mcb2318,192.168.1.88,library,run_3,1777380591,64.63,27.69
2026-04-28T12:49:52.481870,core2_mcb2318,192.168.1.88,library,run_3,1777380592,65.02,26.89
2026-04-28T12:49:53.351730,core2_mcb2318,192.168.1.88,library,run_3,1777380593,63.86,26.0
2026-04-28T12:49:54.496408,core2_mcb2318,192.168.1.88,library,run_3,1777380594,64.19,26.06
2026-04-28T12:49:55.408345,core2_mcb2318,192.168.1.88,library,run_3,1777380595,64.02,28.11
2026-04-28T12:49:56.439866,core2_mcb2318,192.168.1.88,library,run_3,1777380596,64.62,26.53
2026-04-28T12:49:57.412614,core2_mcb2318,192.168.1.88,library,run_3,1777380597,64.4,25.52
2026-04-28T12:49:58.368838,core2_mcb2318,192.168.1.88,library,run_3,1777380598,64.11,25.4
2026-04-28T12:49:59.288544,core2_mcb2318,192.168.1.88,library,run_3,1777380599,63.96,25.01
2026-04-28T12:50:00.340613,core2_mcb2318,192.168.1.88,library,run_3,1777380600,63.18,25.03
2026-04-28T12:50:01.321320,core2_mcb2318,192.168.1.88,library,run_3,1777380601,63.49,25.48
2026-04-28T12:50:02.362216,core2_mcb2318,192.168.1.88,library,run_3,1777380602,63.37,32.39
2026-04-28T12:50:03.714079,core2_mcb2318,192.168.1.88,library,run_3,1777380603,63.59,35.04
2026-04-28T12:50:04.256664,core2_mcb2318,192.168.1.88,library,run_3,1777380604,62.9,30.5
2026-04-28T12:50:05.616350,core2_mcb2318,192.168.1.88,library,run_3,1777380605,62.26,29.22
2026-04-28T12:50:06.590465,core2_mcb2318,192.168.1.88,library,run_3,1777380606,61.63,26.64
2026-04-28T12:50:07.314396,core2_mcb2318,192.168.1.88,library,run_3,1777380607,61.83,26.54
2026-04-28T12:50:08.337837,core2_mcb2318,192.168.1.88,library,run_3,1777380608,62.16,26.3
2026-04-28T12:50:09.370351,core2_mcb2318,192.168.1.88,library,run_3,1777380609,62.22,26.32
2026-04-28T12:50:10.460835,core2_mcb2318,192.168.1.88,library,run_3,1777380610,62.33,26.4
2026-04-28T12:50:11.556968,core2_mcb2318,192.168.1.88,library,run_3,1777380611,61.81,26.29
2026-04-28T12:50:12.243143,core2_mcb2318,192.168.1.88,library,run_3,1777380612,61.17,25.77
2026-04-28T12:50:13.268917,core2_mcb2318,192.168.1.88,library,run_3,1777380613,61.58,25.75
2026-04-28T12:50:14.350225,core2_mcb2318,192.168.1.88,library,run_3,1777380614,61.82,25.81
2026-04-28T12:50:15.361691,core2_mcb2318,192.168.1.88,library,run_3,1777380615,61.68,25.71
2026-04-28T12:50:16.610177,core2_mcb2318,192.168.1.88,library,run_3,1777380616,61.43,25.54
2026-04-28T12:50:17.192922,core2_mcb2318,192.168.1.88,library,run_3,1777380617,61.53,25.43
2026-04-28T12:50:18.255451,core2_mcb2318,192.168.1.88,library,run_3,1777380618,61.21,24.97
2026-04-28T12:50:19.259418,core2_mcb2318,192.168.1.88,library,run_3,1777380619,60.6,25.35
2026-04-28T12:50:20.507643,core2_mcb2318,192.168.1.88,library,run_3,1777380620,60.78,25.7
2026-04-28T12:50:21.529381,core2_mcb2318,192.168.1.88,library,run_3,1777380621,61.21,25.82
2026-04-28T12:50:22.443074,core2_mcb2318,192.168.1.88,library,run_3,1777380622,61.37,26.7
2026-04-28T12:50:23.581650,core2_mcb2318,192.168.1.88,library,run_3,1777380623,61.55,27.58
2026-04-28T12:50:24.410968,core2_mcb2318,192.168.1.88,library,run_3,1777380624,60.77,27.16
2026-04-28T12:50:25.230800,core2_mcb2318,192.168.1.88,library,run_3,1777380625,60.68,26.58
2026-04-28T12:50:26.271338,core2_mcb2318,192.168.1.88,library,run_3,1777380626,60.32,27.56
2026-04-28T12:50:27.383920,core2_mcb2318,192.168.1.88,library,run_3,1777380627,59.68,26.46
2026-04-28T12:50:28.353988,core2_mcb2318,192.168.1.88,library,run_3,1777380628,59.63,26.13
2026-04-28T12:50:29.357492,core2_mcb2318,192.168.1.88,library,run_3,1777380629,59.83,27.39
2026-04-28T12:50:30.473019,core2_mcb2318,192.168.1.88,library,run_3,1777380630,60.16,26.98
2026-04-28T12:50:31.188238,core2_mcb2318,192.168.1.88,library,run_3,1777380631,59.65,26.11
2026-04-28T12:50:32.264225,core2_mcb2318,192.168.1.88,library,run_3,1777380632,60.15,27.92
2026-04-28T12:50:33.299147,core2_mcb2318,192.168.1.88,library,run_3,1777380633,60.84,30.84
2026-04-28T12:50:34.373603,core2_mcb2318,192.168.1.88,library,run_3,1777380634,60.14,29.78
2026-04-28T12:50:35.353307,core2_mcb2318,192.168.1.88,library,run_3,1777380635,60.34,28.23
2026-04-28T12:50:36.404966,core2_mcb2318,192.168.1.88,library,run_3,1777380636,59.79,27.37
2026-04-28T12:50:37.197296,core2_mcb2318,192.168.1.88,library,run_3,1777380637,59.74,27.15
2026-04-28T12:50:38.326243,core2_mcb2318,192.168.1.88,library,run_3,1777380638,58.97,26.19
2026-04-28T12:50:39.326187,core2_mcb2318,192.168.1.88,library,run_3,1777380639,58.99,25.74
2026-04-28T12:50:40.317932,core2_mcb2318,192.168.1.88,library,run_3,1777380640,58.86,26.83
2026-04-28T12:50:41.331876,core2_mcb2318,192.168.1.88,library,run_3,1777380641,58.79,27.12
