timestamp_received,device_id,ip,location_id,session_id,timestamp_device,temperature_f,noise_level_db
2026-04-28T12:53:49.227603,core2_mcb2318,192.168.1.88,library,run_4,1777380829,70.0,29.89
2026-04-28T12:53:50.256747,core2_mcb2318,192.168.1.88,library,run_4,1777380830,70.0,39.82
2026-04-28T12:53:51.365982,core2_mcb2318,192.168.1.88,library,run_4,1777380831,70.0,41.17
2026-04-28T12:53:52.308390,core2_mcb2318,192.168.1.88,library,run_4,1777380832,70.0,41.64
2026-04-28T12:53:53.764643,core2_mcb2318,192.168.1.88,library,run_4,1777380833,70.0,41.79
2026-04-28T12:53:54.399631,core2_mcb2318,192.168.1.88,library,run_4,1777380834,70.0,41.72
2026-04-28T12:53:55.405778,core2_mcb2318,192.168.1.88,library,run_4,1777380835,70.0,41.48
2026-04-28T12:53:56.190293,core2_mcb2318,192.168.1.88,library,run_4,1777380836,70.0,39.69
2026-04-28T12:53:57.266592,core2_mcb2318,192.168.1.88,library,run_4,1777380837,70.0,34.03
2026-04-28T12:53:58.291425,core2_mcb2318,192.168.1.88,library,run_4,1777380838,70.0,34.15
2026-04-28T12:53:59.300491,core2_mcb2318,192.168.1.88,library,run_4,1777380839,70.0,33.67
2026-04-28T12:54:00.443738,core2_mcb2318,192.168.1.88,library,run_4,1777380840,70.0,33.91
2026-04-28T12:54:01.398313,core2_mcb2318,192.168.1.88,library,run_4,1777380841,70.0,34.57
2026-04-28T12:54:02.702438,core2_mcb2318,192.168.1.88,library,run_4,1777380842,70.0,33.92
2026-04-28T12:54:03.206762,core2_mcb2318,192.168.1.88,library,run_4,1777380843,70.0,33.69
2026-04-28T12:54:04.608350,core2_mcb2318,192.168.1.88,library,run_4,1777380844,70.0,33.6
2026-04-28T12:54:05.260576,core2_mcb2318,192.168.1.88,library,run_4,1777380845,70.0,32.52
2026-04-28T12:54:06.569026,core2_mcb2318,192.168.1.88,library,run_4,1777380846,70.0,35.24
2026-04-28T12:54:07.321553,core2_mcb2318,192.168.1.88,library,run_4,1777380847,70.0,29.64
2026-04-28T12:54:08.429799,core2_mcb2318,192.168.1.88,library,run_4,1777380848,70.0,29.8
